final_pred,true_label,percent_majority,correct
5,5,59.523809523809526,True
9,9,39.130434782608695,True
6,6,73.91304347826086,True
8,8,69.76744186046511,True
9,9,51.724137931034484,True
1,4,30.952380952380953,False
9,7,37.254901960784316,False
0,3,45.45454545454545,False
4,4,50.0,True
0,2,40.625,False
4,4,58.82352941176471,True
5,5,60.526315789473685,True
4,0,37.77777777777778,False
0,0,57.99999999999999,True
0,0,52.54237288135594,True
2,2,29.411764705882355,True
1,1,40.42553191489361,True
6,6,79.66101694915254,True
4,4,58.97435897435898,True
6,6,77.77777777777779,True
7,3,47.61904761904761,False
0,0,63.63636363636363,True
1,1,67.64705882352942,True
6,5,50.0,False
8,8,53.333333333333336,True
9,1,52.5,False
7,7,50.0,True
4,4,35.13513513513514,True
7,7,56.25,True
5,5,86.48648648648648,True
8,8,40.0,True
1,1,57.77777777777777,True
9,9,33.33333333333333,True
3,3,36.36363636363637,True
0,0,44.44444444444444,True
0,2,50.0,False
6,6,81.63265306122449,True
2,2,50.0,True
2,2,30.23255813953488,True
8,8,50.0,True
2,2,70.0,True
9,9,40.0,True
1,1,45.23809523809524,True
9,9,76.92307692307693,True
3,3,35.0,True
7,7,69.38775510204081,True
4,4,73.52941176470588,True
3,3,52.63157894736842,True
1,1,39.53488372093023,True
0,0,86.95652173913044,True
9,3,23.684210526315788,False
9,9,35.0,True
1,1,33.33333333333333,True
0,2,33.33333333333333,False
7,7,41.935483870967744,True
8,8,51.42857142857142,True
3,3,30.76923076923077,True
5,5,73.91304347826086,True
6,6,56.52173913043478,True
3,3,58.97435897435898,True
7,7,33.33333333333333,True
7,7,37.77777777777778,True
0,0,88.37209302325581,True
5,4,56.25,False
5,5,60.60606060606061,True
3,3,28.205128205128204,True
8,8,74.35897435897436,True
0,0,70.49180327868852,True
1,1,84.84848484848484,True
3,3,31.57894736842105,True
0,0,58.139534883720934,True
3,3,57.14285714285714,True
3,3,26.08695652173913,True
6,6,76.47058823529412,True
2,2,63.63636363636363,True
1,2,30.434782608695656,False
4,4,68.18181818181817,True
7,7,44.0,True
5,5,90.9090909090909,True
5,9,45.65217391304348,False
1,1,47.05882352941176,True
1,1,91.8918918918919,True
5,5,69.38775510204081,True
5,5,45.23809523809524,True
9,9,73.68421052631578,True
4,4,77.41935483870968,True
9,7,37.096774193548384,False
0,0,67.21311475409836,True
7,0,33.33333333333333,False
7,7,36.95652173913043,True
9,9,72.91666666666666,True
9,9,48.275862068965516,True
1,1,84.84848484848484,True
6,6,85.71428571428571,True
1,1,84.21052631578947,True
0,0,60.97560975609756,True
6,6,86.0,True
6,6,75.0,True
5,5,78.0,True
9,9,67.9245283018868,True
6,6,82.0,True
8,8,83.33333333333334,True
5,5,83.78378378378379,True
5,5,61.904761904761905,True
9,1,41.17647058823529,False
8,8,78.37837837837837,True
3,3,45.0,True
8,8,48.214285714285715,True
8,8,78.04878048780488,True
4,4,65.71428571428571,True
3,3,36.666666666666664,True
4,4,72.0,True
8,8,50.0,True
5,9,46.34146341463415,False
6,6,65.11627906976744,True
5,5,56.81818181818182,True
9,9,79.41176470588235,True
5,5,81.57894736842105,True
4,4,84.21052631578947,True
5,5,84.84848484848484,True
2,2,41.66666666666667,True
5,4,57.446808510638306,False
9,9,84.90566037735849,True
6,6,84.90566037735849,True
0,0,53.48837209302325,True
5,9,40.0,False
8,3,35.13513513513514,False
9,9,38.46153846153847,True
4,4,53.333333333333336,True
9,9,29.411764705882355,True
4,4,43.75,True
5,5,64.86486486486487,True
6,7,34.04255319148936,False
4,4,61.53846153846154,True
2,2,83.33333333333334,True
7,7,56.86274509803921,True
8,3,36.36363636363637,False
7,7,70.0,True
3,3,28.57142857142857,True
4,0,34.883720930232556,False
8,3,48.717948717948715,False
3,3,38.23529411764706,True
1,1,46.666666666666664,True
0,0,55.81395348837209,True
1,1,76.31578947368422,True
4,4,70.0,True
8,8,39.02439024390244,True
8,8,86.66666666666667,True
5,9,42.5531914893617,False
6,2,52.38095238095239,False
5,9,42.22222222222222,False
4,4,57.14285714285714,True
8,8,43.90243902439025,True
3,3,31.25,True
3,3,30.76923076923077,True
9,9,59.183673469387756,True
5,5,57.77777777777777,True
3,3,68.08510638297872,True
7,7,61.904761904761905,True
2,3,22.916666666666664,False
1,0,57.49999999999999,False
5,5,48.57142857142857,True
7,0,54.385964912280706,False
7,7,61.53846153846154,True
5,7,29.09090909090909,False
1,1,69.23076923076923,True
4,4,30.303030303030305,True
8,8,66.66666666666666,True
9,3,45.45454545454545,False
0,7,28.57142857142857,False
0,0,51.92307692307693,True
2,2,90.9090909090909,True
4,4,86.04651162790698,True
7,7,62.903225806451616,True
0,3,34.146341463414636,False
2,2,61.111111111111114,True
1,1,65.71428571428571,True
2,2,79.48717948717949,True
2,2,57.14285714285714,True
8,8,61.904761904761905,True
7,7,36.58536585365854,True
0,0,70.9090909090909,True
9,9,92.85714285714286,True
1,1,69.23076923076923,True
9,9,55.81395348837209,True
3,3,54.90196078431373,True
0,0,47.82608695652174,True
7,7,47.82608695652174,True
9,9,45.23809523809524,True
5,9,43.18181818181818,False
0,0,89.36170212765957,True
8,8,77.5,True
9,9,56.75675675675676,True
8,8,68.18181818181817,True
6,9,40.476190476190474,False
4,4,89.74358974358975,True
1,0,29.268292682926827,False
5,5,57.14285714285714,True
8,8,93.93939393939394,True
2,2,60.60606060606061,True
6,6,61.53846153846154,True
6,6,73.21428571428571,True
5,5,44.89795918367347,True
4,4,84.61538461538461,True
9,9,84.90566037735849,True
0,0,73.91304347826086,True
6,3,59.183673469387756,False
6,6,67.3913043478261,True
6,3,61.53846153846154,False
0,0,42.10526315789473,True
0,0,91.48936170212765,True
4,4,85.29411764705883,True
9,9,63.46153846153846,True
4,4,51.162790697674424,True
9,9,82.0,True
0,2,50.0,False
3,3,58.536585365853654,True
8,2,36.11111111111111,False
6,6,82.14285714285714,True
6,8,48.717948717948715,False
9,9,47.22222222222222,True
1,1,52.27272727272727,True
9,9,33.33333333333333,True
5,5,67.3469387755102,True
6,6,91.22807017543859,True
5,5,60.71428571428571,True
6,6,75.47169811320755,True
7,7,35.18518518518518,True
7,6,28.125,False
3,3,35.714285714285715,True
9,9,37.5,True
4,3,25.0,False
5,5,94.73684210526315,True
4,5,28.000000000000004,False
6,6,76.47058823529412,True
9,9,42.5531914893617,True
4,4,68.57142857142857,True
7,7,75.0,True
9,9,73.17073170731707,True
9,9,69.38775510204081,True
0,1,55.81395348837209,False
5,5,89.47368421052632,True
7,7,62.0,True
6,6,76.08695652173914,True
1,1,54.54545454545454,True
6,6,83.72093023255815,True
3,3,66.66666666666666,True
1,9,37.2093023255814,False
2,2,60.526315789473685,True
8,8,80.55555555555556,True
1,1,68.29268292682927,True
2,2,47.72727272727273,True
4,4,51.61290322580645,True
6,6,87.2340425531915,True
2,2,78.04878048780488,True
8,8,54.285714285714285,True
9,9,70.2127659574468,True
7,7,53.48837209302325,True
9,0,42.42424242424242,False
6,6,61.36363636363637,True
4,4,67.3076923076923,True
6,6,56.60377358490566,True
8,8,57.89473684210527,True
5,5,51.515151515151516,True
2,2,33.33333333333333,True
8,8,45.45454545454545,True
2,2,53.84615384615385,True
4,4,51.06382978723404,True
8,8,80.95238095238095,True
8,8,60.0,True
2,2,71.42857142857143,True
6,6,85.1063829787234,True
5,5,58.97435897435898,True
0,0,73.91304347826086,True
6,0,30.18867924528302,False
4,4,41.66666666666667,True
3,3,61.111111111111114,True
1,1,74.28571428571429,True
3,3,50.0,True
9,9,57.692307692307686,True
9,9,92.10526315789474,True
8,8,38.88888888888889,True
3,3,52.27272727272727,True
6,6,77.55102040816327,True
6,6,60.0,True
9,9,68.88888888888889,True
8,8,43.58974358974359,True
2,2,60.0,True
7,3,32.35294117647059,False
9,9,27.500000000000004,True
9,2,42.10526315789473,False
0,0,87.09677419354838,True
7,7,32.6530612244898,True
3,9,25.0,False
4,3,22.916666666666664,False
7,7,63.04347826086957,True
5,5,63.63636363636363,True
9,9,52.63157894736842,True
5,5,75.67567567567568,True
1,1,60.0,True
4,4,32.25806451612903,True
8,8,60.46511627906976,True
3,3,50.0,True
8,8,44.44444444444444,True
1,1,47.5,True
3,3,36.11111111111111,True
1,1,65.71428571428571,True
4,4,76.31578947368422,True
7,7,73.33333333333333,True
4,4,64.86486486486487,True
7,0,38.333333333333336,False
1,1,40.0,True
6,6,70.0,True
7,3,68.18181818181817,False
4,6,37.77777777777778,False
7,7,69.38775510204081,True
0,7,44.44444444444444,False
6,6,86.11111111111111,True
8,8,69.04761904761905,True
1,1,80.0,True
5,5,75.67567567567568,True
6,6,66.66666666666666,True
6,3,29.545454545454547,False
2,2,52.5,True
1,1,45.0,True
4,4,71.7948717948718,True
6,8,39.21568627450981,False
8,8,65.11627906976744,True
1,1,85.71428571428571,True
0,3,36.84210526315789,False
2,2,47.5,True
7,7,47.368421052631575,True
7,3,28.947368421052634,False
0,2,33.33333333333333,False
2,2,60.60606060606061,True
9,9,78.26086956521739,True
3,3,38.095238095238095,True
8,0,52.77777777777778,False
1,1,52.083333333333336,True
6,6,68.0,True
1,0,44.44444444444444,False
0,0,40.0,True
7,4,41.86046511627907,False
3,3,33.33333333333333,True
0,0,65.38461538461539,True
3,3,47.05882352941176,True
9,5,26.08695652173913,False
8,8,81.25,True
1,1,51.162790697674424,True
1,0,31.818181818181817,False
4,4,69.76744186046511,True
5,5,87.8048780487805,True
1,1,87.5,True
0,0,28.947368421052634,True
7,0,39.6551724137931,False
7,7,80.85106382978722,True
5,5,100.0,True
6,6,48.0,True
7,7,80.95238095238095,True
9,9,45.94594594594595,True
0,0,59.523809523809526,True
5,5,78.78787878787878,True
9,9,53.48837209302325,True
6,6,65.9090909090909,True
5,5,87.5,True
2,2,34.21052631578947,True
3,3,50.0,True
7,7,57.99999999999999,True
8,8,78.04878048780488,True
2,2,45.0,True
2,2,58.97435897435898,True
3,3,57.49999999999999,True
9,9,52.38095238095239,True
2,3,35.0,False
8,8,57.89473684210527,True
0,0,85.1063829787234,True
1,2,26.47058823529412,False
6,6,70.37037037037037,True
4,4,85.71428571428571,True
4,3,36.0,False
0,0,36.0,True
2,2,39.473684210526315,True
0,0,76.74418604651163,True
2,2,52.77777777777778,True
6,6,86.66666666666667,True
2,2,54.285714285714285,True
0,0,57.446808510638306,True
7,7,70.2127659574468,True
8,8,62.7906976744186,True
1,9,52.27272727272727,False
9,9,34.21052631578947,True
4,4,55.81395348837209,True
1,1,50.0,True
7,9,30.0,False
8,8,73.17073170731707,True
8,8,66.66666666666666,True
1,1,51.162790697674424,True
5,5,76.31578947368422,True
6,6,94.11764705882352,True
6,6,95.34883720930233,True
5,5,87.2340425531915,True
5,5,97.22222222222221,True
6,6,64.58333333333334,True
5,5,52.5,True
5,5,51.02040816326531,True
9,1,74.28571428571429,False
2,3,28.57142857142857,False
6,6,75.92592592592592,True
6,0,35.8974358974359,False
2,2,61.76470588235294,True
0,0,45.23809523809524,True
5,5,32.35294117647059,True
6,6,89.13043478260869,True
1,1,38.70967741935484,True
0,7,27.659574468085108,False
5,5,64.70588235294117,True
5,5,46.34146341463415,True
1,1,60.526315789473685,True
2,2,47.72727272727273,True
4,4,77.27272727272727,True
5,5,60.0,True
5,5,60.37735849056604,True
6,6,70.0,True
6,6,88.09523809523809,True
8,8,54.54545454545454,True
0,0,56.25,True
0,0,60.416666666666664,True
3,3,55.55555555555556,True
0,0,37.735849056603776,True
8,8,76.66666666666667,True
4,4,62.22222222222222,True
5,5,84.78260869565217,True
6,6,78.57142857142857,True
9,3,28.947368421052634,False
1,1,54.054054054054056,True
8,8,50.0,True
0,2,41.46341463414634,False
2,2,44.18604651162791,True
6,6,66.66666666666666,True
7,7,85.71428571428571,True
8,8,78.125,True
3,3,50.0,True
8,3,37.5,False
0,0,87.2340425531915,True
4,4,62.5,True
6,2,26.08695652173913,False
3,3,27.77777777777778,True
0,0,33.33333333333333,True
3,3,37.83783783783784,True
6,6,67.3469387755102,True
4,4,61.53846153846154,True
6,6,77.77777777777779,True
2,3,30.76923076923077,False
0,2,47.368421052631575,False
9,9,29.268292682926827,True
6,3,55.00000000000001,False
1,9,32.55813953488372,False
5,5,51.515151515151516,True
0,0,41.17647058823529,True
5,5,77.77777777777779,True
0,2,38.46153846153847,False
8,8,75.0,True
3,3,41.509433962264154,True
0,7,48.07692307692308,False
6,6,81.66666666666667,True
9,9,45.23809523809524,True
1,1,69.04761904761905,True
3,3,40.0,True
0,0,62.7906976744186,True
6,3,29.545454545454547,False
1,1,50.0,True
6,6,63.46153846153846,True
0,0,67.21311475409836,True
4,4,80.3921568627451,True
0,0,61.36363636363637,True
3,3,48.333333333333336,True
5,5,76.47058823529412,True
5,4,43.333333333333336,False
6,6,75.0,True
9,9,54.23728813559322,True
9,9,42.857142857142854,True
6,6,71.69811320754717,True
0,0,72.91666666666666,True
9,9,48.97959183673469,True
0,0,36.95652173913043,True
9,9,73.91304347826086,True
8,8,73.68421052631578,True
4,2,48.64864864864865,False
9,9,48.07692307692308,True
6,6,91.48936170212765,True
5,5,58.82352941176471,True
1,1,67.74193548387096,True
6,6,75.0,True
6,6,93.33333333333333,True
9,9,50.0,True
7,7,52.27272727272727,True
8,8,35.55555555555556,True
6,2,40.54054054054054,False
5,4,60.0,False
0,1,51.21951219512195,False
5,5,63.04347826086957,True
0,0,42.5,True
3,3,38.23529411764706,True
4,4,75.67567567567568,True
6,6,89.13043478260869,True
9,9,89.1891891891892,True
8,8,66.66666666666666,True
0,0,50.0,True
3,3,59.523809523809526,True
8,8,41.02564102564102,True
5,5,69.44444444444444,True
7,7,73.07692307692307,True
5,5,43.90243902439025,True
9,9,48.93617021276596,True
8,8,85.0,True
2,2,70.58823529411765,True
6,6,87.03703703703704,True
8,8,64.1025641025641,True
5,5,66.07142857142857,True
7,7,58.333333333333336,True
1,9,46.666666666666664,False
7,7,62.5,True
0,2,45.714285714285715,False
8,8,82.35294117647058,True
0,2,32.5,False
5,5,89.1891891891892,True
7,3,28.947368421052634,False
6,7,49.2063492063492,False
8,8,56.75675675675676,True
7,7,36.58536585365854,True
0,0,62.16216216216216,True
7,7,80.0,True
5,5,35.8974358974359,True
9,9,64.28571428571429,True
0,0,31.914893617021278,True
5,5,77.35849056603774,True
6,6,69.81132075471697,True
4,4,77.77777777777779,True
7,7,93.33333333333333,True
9,7,40.0,False
0,0,43.90243902439025,True
7,7,39.285714285714285,True
0,0,46.34146341463415,True
5,5,47.27272727272727,True
0,2,46.666666666666664,False
8,8,73.17073170731707,True
4,4,60.526315789473685,True
8,8,71.7948717948718,True
6,6,58.18181818181818,True
0,0,81.25,True
8,8,71.05263157894737,True
4,4,46.15384615384615,True
9,9,76.19047619047619,True
1,1,71.42857142857143,True
4,4,50.0,True
1,1,60.526315789473685,True
3,3,58.333333333333336,True
8,8,42.5531914893617,True
2,2,45.45454545454545,True
8,8,76.47058823529412,True
1,1,53.84615384615385,True
0,0,65.21739130434783,True
1,1,48.38709677419355,True
6,6,95.65217391304348,True
1,1,71.73913043478261,True
5,5,64.28571428571429,True
7,7,57.49999999999999,True
6,6,96.29629629629629,True
5,5,27.906976744186046,True
4,4,75.60975609756098,True
4,4,47.368421052631575,True
6,6,77.08333333333334,True
9,9,42.5531914893617,True
1,9,27.083333333333332,False
6,6,83.33333333333334,True
9,1,48.64864864864865,False
7,7,60.97560975609756,True
1,1,48.38709677419355,True
9,7,43.39622641509434,False
2,2,31.70731707317073,True
0,0,48.888888888888886,True
0,7,30.508474576271187,False
2,2,48.64864864864865,True
4,4,64.86486486486487,True
0,0,21.052631578947366,True
1,1,58.82352941176471,True
6,6,70.37037037037037,True
6,3,26.31578947368421,False
7,7,71.05263157894737,True
6,6,81.25,True
9,9,65.3061224489796,True
4,4,89.28571428571429,True
9,9,56.00000000000001,True
0,2,39.02439024390244,False
1,1,62.857142857142854,True
8,8,71.05263157894737,True
0,7,46.15384615384615,False
6,6,84.31372549019608,True
5,5,59.01639344262295,True
9,9,38.46153846153847,True
9,9,58.536585365853654,True
6,6,27.27272727272727,True
8,8,55.26315789473685,True
7,7,82.92682926829268,True
9,9,90.69767441860465,True
5,5,85.41666666666666,True
1,1,58.333333333333336,True
6,3,61.904761904761905,False
8,8,59.523809523809526,True
0,0,50.0,True
7,7,57.446808510638306,True
4,4,75.51020408163265,True
7,7,30.64516129032258,True
0,3,30.952380952380953,False
2,2,62.5,True
2,2,57.692307692307686,True
0,0,56.36363636363636,True
8,3,47.61904761904761,False
5,5,87.2340425531915,True
9,9,77.5,True
2,3,39.39393939393939,False
2,2,43.75,True
2,2,40.0,True
1,1,64.28571428571429,True
8,8,76.92307692307693,True
9,9,70.2127659574468,True
1,9,25.0,False
4,4,70.0,True
5,5,77.27272727272727,True
3,3,26.47058823529412,True
4,4,60.0,True
3,3,29.411764705882355,True
8,8,64.70588235294117,True
1,1,50.0,True
7,7,42.857142857142854,True
1,1,50.0,True
5,5,67.44186046511628,True
5,4,57.77777777777777,False
4,4,68.96551724137932,True
3,3,32.5,True
4,4,75.0,True
8,8,82.05128205128204,True
5,5,56.25,True
8,3,46.15384615384615,False
3,3,47.5,True
8,8,86.20689655172413,True
0,0,45.83333333333333,True
8,8,47.368421052631575,True
4,4,87.5,True
9,9,87.5,True
0,7,27.450980392156865,False
1,9,51.21951219512195,False
8,8,62.22222222222222,True
9,1,56.09756097560976,False
8,8,74.28571428571429,True
6,6,70.2127659574468,True
9,9,43.13725490196079,True
4,4,81.08108108108108,True
2,2,60.0,True
7,7,60.0,True
0,4,23.91304347826087,False
9,9,32.35294117647059,True
5,5,75.60975609756098,True
4,4,71.73913043478261,True
5,5,93.33333333333333,True
1,1,63.63636363636363,True
4,0,41.46341463414634,False
1,1,67.5,True
4,4,79.54545454545455,True
5,5,94.44444444444444,True
5,5,62.857142857142854,True
5,5,78.37837837837837,True
5,5,78.72340425531915,True
9,9,85.36585365853658,True
9,9,79.54545454545455,True
4,4,93.93939393939394,True
5,5,66.66666666666666,True
0,0,50.0,True
1,1,56.75675675675676,True
6,6,86.53846153846155,True
5,5,64.28571428571429,True
4,4,76.47058823529412,True
1,1,58.97435897435898,True
7,7,44.230769230769226,True
2,2,69.23076923076923,True
6,3,53.191489361702125,False
4,4,40.625,True
9,1,48.93617021276596,False
9,9,78.26086956521739,True
5,5,85.29411764705883,True
6,6,48.837209302325576,True
9,9,69.76744186046511,True
3,3,37.77777777777778,True
7,7,60.0,True
6,6,83.33333333333334,True
1,1,48.78048780487805,True
3,3,28.57142857142857,True
6,6,95.83333333333334,True
0,0,46.15384615384615,True
8,8,59.523809523809526,True
6,6,91.83673469387756,True
8,8,46.808510638297875,True
6,3,38.095238095238095,False
6,6,82.0,True
1,9,30.555555555555557,False
0,0,51.92307692307693,True
0,0,89.13043478260869,True
3,3,50.0,True
7,7,61.36363636363637,True
5,5,79.41176470588235,True
5,5,86.48648648648648,True
5,5,86.95652173913044,True
5,5,46.34146341463415,True
1,1,37.254901960784316,True
9,1,56.451612903225815,False
6,7,32.758620689655174,False
7,7,35.714285714285715,True
3,3,40.476190476190474,True
5,5,85.0,True
2,2,55.172413793103445,True
5,5,84.44444444444444,True
6,8,36.36363636363637,False
9,9,86.11111111111111,True
0,0,73.46938775510205,True
8,6,55.26315789473685,False
5,5,58.82352941176471,True
7,7,43.75,True
2,3,26.47058823529412,False
7,7,60.0,True
4,4,75.0,True
1,1,34.883720930232556,True
9,9,27.77777777777778,True
8,8,54.166666666666664,True
9,1,54.347826086956516,False
4,4,88.88888888888889,True
2,2,89.1891891891892,True
4,4,56.75675675675676,True
0,0,63.04347826086957,True
6,6,82.35294117647058,True
0,0,42.5,True
4,4,86.66666666666667,True
7,7,72.09302325581395,True
7,3,22.857142857142858,False
9,9,40.0,True
3,3,38.333333333333336,True
9,9,41.66666666666667,True
4,4,84.375,True
1,1,60.0,True
5,5,90.0,True
1,1,52.17391304347826,True
3,3,32.6530612244898,True
9,7,21.73913043478261,False
2,2,23.809523809523807,True
0,0,69.76744186046511,True
1,1,67.5,True
3,3,27.027027027027028,True
7,7,26.41509433962264,True
1,1,41.66666666666667,True
5,5,76.92307692307693,True
6,6,68.62745098039215,True
1,1,58.97435897435898,True
6,6,84.44444444444444,True
1,1,61.702127659574465,True
9,9,53.70370370370371,True
1,9,29.72972972972973,False
1,1,50.0,True
1,1,68.75,True
4,4,47.72727272727273,True
8,6,48.78048780487805,False
5,4,41.86046511627907,False
4,4,36.36363636363637,True
1,1,72.22222222222221,True
9,7,44.230769230769226,False
2,2,25.71428571428571,True
6,6,75.51020408163265,True
0,3,23.684210526315788,False
8,6,50.0,False
5,5,70.96774193548387,True
2,2,76.66666666666667,True
9,9,59.183673469387756,True
9,9,84.31372549019608,True
2,2,80.0,True
9,9,61.111111111111114,True
4,4,61.29032258064516,True
8,8,38.88888888888889,True
8,6,50.0,False
1,1,42.5,True
4,4,35.13513513513514,True
5,5,89.47368421052632,True
2,2,58.333333333333336,True
7,7,53.333333333333336,True
4,4,82.35294117647058,True
7,7,44.230769230769226,True
7,7,49.01960784313725,True
2,2,37.142857142857146,True
4,4,66.66666666666666,True
0,0,60.526315789473685,True
4,4,75.67567567567568,True
1,1,80.55555555555556,True
3,3,67.56756756756756,True
0,0,50.0,True
7,7,58.82352941176471,True
6,6,96.49122807017544,True
7,7,68.62745098039215,True
9,9,70.45454545454545,True
5,7,29.411764705882355,False
1,1,63.41463414634146,True
8,8,62.5,True
3,3,29.03225806451613,True
1,9,38.46153846153847,False
4,4,63.41463414634146,True
3,3,40.0,True
0,0,74.4186046511628,True
2,2,48.57142857142857,True
1,1,53.84615384615385,True
8,8,68.18181818181817,True
0,0,66.66666666666666,True
9,9,85.71428571428571,True
2,2,41.86046511627907,True
9,3,66.66666666666666,False
6,7,50.0,False
5,5,94.87179487179486,True
8,8,81.48148148148148,True
0,0,58.490566037735846,True
9,2,40.625,False
0,4,25.0,False
1,1,58.06451612903226,True
4,4,60.86956521739131,True
2,2,65.0,True
6,5,46.0,False
2,2,39.39393939393939,True
1,1,52.27272727272727,True
9,9,62.0,True
2,2,78.94736842105263,True
1,1,50.0,True
6,6,98.07692307692307,True
8,6,50.0,False
4,4,75.60975609756098,True
7,7,65.3061224489796,True
7,7,31.25,True
3,3,33.33333333333333,True
6,6,36.58536585365854,True
4,4,64.44444444444444,True
2,2,70.0,True
3,3,47.368421052631575,True
9,9,78.84615384615384,True
2,2,48.38709677419355,True
6,6,41.269841269841265,True
4,4,61.224489795918366,True
2,2,51.35135135135135,True
7,7,67.5,True
5,5,67.64705882352942,True
7,7,66.07142857142857,True
9,9,29.268292682926827,True
1,1,57.14285714285714,True
4,4,52.77777777777778,True
2,2,84.84848484848484,True
1,1,43.24324324324324,True
7,7,35.294117647058826,True
5,5,60.46511627906976,True
0,0,88.23529411764706,True
0,0,73.21428571428571,True
8,3,56.41025641025641,False
8,8,77.5,True
7,7,64.58333333333334,True
1,1,80.0,True
7,7,37.77777777777778,True
5,5,63.1578947368421,True
0,0,63.26530612244898,True
8,8,70.0,True
2,7,21.73913043478261,False
2,3,43.90243902439025,False
6,6,61.904761904761905,True
2,2,37.83783783783784,True
2,2,35.294117647058826,True
8,3,42.5,False
4,0,32.55813953488372,False
4,4,39.21568627450981,True
1,1,42.22222222222222,True
0,0,55.81395348837209,True
5,5,94.28571428571428,True
5,7,36.734693877551024,False
0,0,69.56521739130434,True
2,0,31.11111111111111,False
5,5,69.23076923076923,True
8,8,64.1025641025641,True
7,7,50.98039215686274,True
8,8,57.14285714285714,True
0,0,82.6086956521739,True
5,9,34.04255319148936,False
0,0,56.09756097560976,True
1,1,84.375,True
4,4,94.44444444444444,True
4,4,39.473684210526315,True
4,4,72.22222222222221,True
9,9,34.78260869565217,True
5,5,47.61904761904761,True
1,1,84.375,True
8,8,85.71428571428571,True
3,3,53.65853658536586,True
1,1,51.515151515151516,True
7,7,41.66666666666667,True
4,4,39.21568627450981,True
0,0,68.29268292682927,True
